Starting_Balance,Monthly_Income,Avg_Daily_Spend,Cashback_Received,Bill_Payments_This_Month,Num_Transactions,High_Value_Spend_Flag,Top_3_Spend_Categories,Wallet_Refills,Has_Credit_Linked,Has_Spend_Limit_Set,Avg_Spend_Per_Category,Days_Until_Min_Balance
10622.0,35795.0,1418.0,426.0,1.0,19.0,0,"Entertainment,Shopping,Other",0.0,0,0,"{'Food': 843, 'Shopping': 856, 'Travel': 1132, 'Bills': 241, 'Groceries': 909, 'Entertainment': 242, 'Other': 1073}",30
1672.0,39483.0,1361.0,0.0,2.0,16.0,0,"Shopping,Other,Food",2.0,0,0,"{'Food': 574, 'Shopping': 1099, 'Travel': 377, 'Bills': 1210, 'Groceries': 1084, 'Entertainment': 960, 'Other': 1304}",27
19878.0,15294.0,1216.0,483.0,4.0,24.0,0,"Bills,Food,Other",3.0,0,1,"{'Food': 771, 'Shopping': 568, 'Travel': 286, 'Bills': 674, 'Groceries': 808, 'Entertainment': 996, 'Other': 710}",27
3225.0,49703.0,949.0,219.0,1.0,26.0,0,"Shopping,Travel,Food",3.0,0,1,"{'Food': 898, 'Shopping': 301, 'Travel': 569, 'Bills': 284, 'Groceries': 370, 'Entertainment': 698, 'Other': 85}",30
18448.0,2168.0,1078.0,,1.0,24.0,0,"Entertainment,Groceries,Shopping",1.0,0,0,"{'Food': 656, 'Shopping': 498, 'Travel': 741, 'Bills': 313, 'Groceries': 846, 'Entertainment': 670, 'Other': 233}",17
-4564.0,21463.0,909.0,0.0,1.0,22.0,0,"Shopping,Entertainment,Travel",2.0,0,0,"{'Food': 110, 'Shopping': 10, 'Travel': 449, 'Bills': 693, 'Groceries': 399, 'Entertainment': 8, 'Other': 721}",17
15883.0,19610.0,1809.0,0.0,1.0,26.0,0,"Other,Entertainment,Travel",4.0,0,0,"{'Food': 336, 'Shopping': 1189, 'Travel': 1659, 'Bills': 1280, 'Groceries': 1605, 'Entertainment': 1303, 'Other': 562}",17
15481.0,26914.0,1332.0,0.0,2.0,18.0,0,"Bills,Travel,Shopping",2.0,0,1,"{'Food': 315, 'Shopping': 1139, 'Travel': 1286, 'Bills': 14, 'Groceries': 343, 'Entertainment': 494, 'Other': 193}",30
15717.0,2600.0,351.0,0.0,3.0,27.0,1,"Bills,Groceries,Shopping",3.0,0,0,"{'Food': 183, 'Shopping': 126, 'Travel': 143, 'Bills': 189, 'Groceries': 237, 'Entertainment': 144, 'Other': 154}",30
4299.0,25839.0,1248.0,0.0,4.0,18.0,0,"Groceries,Food,Other",1.0,0,0,"{'Food': 148, 'Shopping': 672, 'Travel': 526, 'Bills': 397, 'Groceries': 507, 'Entertainment': 606, 'Other': 1180}",22
1990.0,33809.0,474.0,0.0,4.0,11.0,1,"Bills,Entertainment,Other",4.0,1,0,"{'Food': 351, 'Shopping': 446, 'Travel': 142, 'Bills': 51, 'Groceries': 463, 'Entertainment': 460, 'Other': 326}",30
19866.0,30906.0,1198.0,0.0,2.0,23.0,0,"Bills,Other,Groceries",2.0,1,0,"{'Food': 1130, 'Shopping': 1054, 'Travel': 1016, 'Bills': 238, 'Groceries': 736, 'Entertainment': 1000, 'Other': 213}",30
18961.0,47770.0,1045.0,376.0,0.0,24.0,0,"Groceries,Bills,Travel",,1,1,"{'Food': 251, 'Shopping': 364, 'Travel': 891, 'Bills': 593, 'Groceries': 654, 'Entertainment': 734, 'Other': 86}",30
-2628.0,25159.0,705.0,135.0,2.0,24.0,0,"Shopping,Food,Travel",0.0,0,1,"{'Food': 277, 'Shopping': 332, 'Travel': 638, 'Bills': 80, 'Groceries': 231, 'Entertainment': 271, 'Other': 38}",30
10098.0,35763.0,1900.0,0.0,4.0,20.0,0,"Travel,Food,Entertainment",1.0,1,0,"{'Food': 1600, 'Shopping': 1675, 'Travel': 1795, 'Bills': 563, 'Groceries': 1378, 'Entertainment': 17, 'Other': 1059}",21
3528.0,3821.0,707.0,210.0,2.0,35.0,0,"Bills,Other,Travel",2.0,0,0,"{'Food': 606, 'Shopping': 548, 'Travel': 145, 'Bills': 237, 'Groceries': 651, 'Entertainment': 507, 'Other': 80}",8
14719.0,41101.0,580.0,0.0,3.0,17.0,0,"Food,Other,Groceries",2.0,0,1,"{'Food': 536, 'Shopping': 390, 'Travel': 427, 'Bills': 345, 'Groceries': 415, 'Entertainment': 366, 'Other': 268}",30
3241.0,16214.0,473.0,0.0,0.0,11.0,1,"Other,Entertainment,Travel",2.0,0,0,"{'Food': 11, 'Shopping': 112, 'Travel': 410, 'Bills': 277, 'Groceries': 155, 'Entertainment': 290, 'Other': 177}",30
8772.0,9157.0,1458.0,0.0,2.0,26.0,1,"Food,Travel,Other",0.0,0,1,"{'Food': 913, 'Shopping': 481, 'Travel': 332, 'Bills': 278, 'Groceries': 498, 'Entertainment': 1417, 'Other': 1443}",9
9623.0,14583.0,1970.0,0.0,0.0,18.0,0,"Travel,Shopping,Groceries",2.0,0,0,"{'Food': 689, 'Shopping': 1124, 'Travel': 960, 'Bills': 1610, 'Groceries': 1437, 'Entertainment': 943, 'Other': 1556}",10
18551.0,41152.0,690.0,0.0,2.0,21.0,0,"Other,Entertainment,Shopping",2.0,0,1,"{'Food': 543, 'Shopping': 49, 'Travel': 181, 'Bills': 9, 'Groceries': 35, 'Entertainment': 359, 'Other': 501}",30
14287.0,35672.0,1017.0,140.0,1.0,22.0,0,"Groceries,Shopping,Travel",1.0,0,1,"{'Food': 735, 'Shopping': 292, 'Travel': 176, 'Bills': 862, 'Groceries': 55, 'Entertainment': 665, 'Other': 892}",30
18480.0,26134.0,110.0,104.0,1.0,22.0,0,"Travel,Food,Other",1.0,0,1,"{'Food': 4, 'Shopping': 17, 'Travel': 76, 'Bills': 10, 'Groceries': 26, 'Entertainment': 105, 'Other': 20}",30
5065.0,13507.0,179.0,0.0,3.0,24.0,0,"Entertainment,Groceries,Bills",1.0,1,0,"{'Food': 55, 'Shopping': 48, 'Travel': 29, 'Bills': 166, 'Groceries': 118, 'Entertainment': 152, 'Other': 172}",30
5261.0,28872.0,1842.0,265.0,3.0,12.0,0,"Entertainment,Bills,Food",4.0,0,1,"{'Food': 21, 'Shopping': 993, 'Travel': 1663, 'Bills': 77, 'Groceries': 1444, 'Entertainment': 601, 'Other': 1038}",17
18050.0,34622.0,342.0,0.0,1.0,21.0,0,"Other,Shopping,Food",0.0,1,0,"{'Food': 155, 'Shopping': 326, 'Travel': 95, 'Bills': 249, 'Groceries': 27, 'Entertainment': 171, 'Other': 223}",30
15183.0,2849.0,872.0,0.0,2.0,22.0,0,"Shopping,Entertainment,Travel",5.0,0,0,"{'Food': 630, 'Shopping': 756, 'Travel': 208, 'Bills': 87, 'Groceries': 839, 'Entertainment': 309, 'Other': 590}",18
2551.0,14741.0,1952.0,0.0,0.0,20.0,1,"Entertainment,Shopping,Other",0.0,0,0,"{'Food': 429, 'Shopping': 1373, 'Travel': 707, 'Bills': 1623, 'Groceries': 1499, 'Entertainment': 1335, 'Other': 1418}",6
5279.0,21888.0,1400.0,76.0,2.0,17.0,1,"Other,Groceries,Food",2.0,0,0,"{'Food': 521, 'Shopping': 49, 'Travel': 843, 'Bills': 1363, 'Groceries': 539, 'Entertainment': 56, 'Other': 439}",16
3571.0,15097.0,704.0,125.0,1.0,24.0,0,"Other,Groceries,Shopping",4.0,0,0,"{'Food': 125, 'Shopping': 639, 'Travel': 541, 'Bills': 549, 'Groceries': 74, 'Entertainment': 213, 'Other': 682}",24
,27615.0,1887.0,356.0,1.0,12.0,0,"Entertainment,Bills,Travel",2.0,1,0,"{'Food': 1205, 'Shopping': 1725, 'Travel': 1089, 'Bills': 996, 'Groceries': 1866, 'Entertainment': 597, 'Other': 1486}",22
922.0,20087.0,269.0,154.0,1.0,21.0,0,"Travel,Entertainment,Food",0.0,1,0,"{'Food': 239, 'Shopping': 258, 'Travel': 125, 'Bills': 108, 'Groceries': 150, 'Entertainment': 11, 'Other': 260}",30
4945.0,33129.0,843.0,430.0,3.0,17.0,0,"Other,Entertainment,Travel",5.0,0,0,"{'Food': 57, 'Shopping': 284, 'Travel': 132, 'Bills': 624, 'Groceries': 128, 'Entertainment': 713, 'Other': 767}",30
2466.0,48698.0,274.0,359.0,0.0,22.0,0,"Bills,Shopping,Travel",4.0,0,0,"{'Food': 140, 'Shopping': 197, 'Travel': 175, 'Bills': 212, 'Groceries': 60, 'Entertainment': 266, 'Other': 169}",30
14122.0,3279.0,1564.0,0.0,4.0,24.0,1,"Entertainment,Shopping,Groceries",3.0,0,0,"{'Food': 1023, 'Shopping': 1233, 'Travel': 1298, 'Bills': 1126, 'Groceries': 1105, 'Entertainment': 351, 'Other': 1420}",7
1965.0,41227.0,1738.0,0.0,5.0,24.0,0,"Other,Food,Entertainment",3.0,0,0,"{'Food': 403, 'Shopping': 927, 'Travel': 266, 'Bills': 617, 'Groceries': 803, 'Entertainment': 1552, 'Other': 168}",23
8459.0,31271.0,1181.0,0.0,0.0,19.0,0,"Travel,Shopping,Other",0.0,0,0,"{'Food': 1076, 'Shopping': 1041, 'Travel': 307, 'Bills': 861, 'Groceries': 732, 'Entertainment': 555, 'Other': 622}",30
3546.0,49116.0,1685.0,,3.0,27.0,0,"Entertainment,Bills,Shopping",3.0,0,0,"{'Food': 1405, 'Shopping': 193, 'Travel': 328, 'Bills': 284, 'Groceries': 1078, 'Entertainment': 80, 'Other': 1065}",29
7560.0,43907.0,1460.0,0.0,4.0,16.0,0,"Entertainment,Groceries,Other",3.0,1,0,"{'Food': 92, 'Shopping': 9, 'Travel': 1359, 'Bills': 1209, 'Groceries': 879, 'Entertainment': 1397, 'Other': 484}",30
13904.0,37093.0,1833.0,0.0,3.0,18.0,1,"Bills,Food,Shopping",4.0,1,1,"{'Food': 1202, 'Shopping': 1492, 'Travel': 929, 'Bills': 1018, 'Groceries': 1043, 'Entertainment': 415, 'Other': 1429}",23
16186.0,24638.0,762.0,0.0,0.0,27.0,0,"Bills,Travel,Groceries",3.0,1,0,"{'Food': 36, 'Shopping': 24, 'Travel': 472, 'Bills': 633, 'Groceries': 65, 'Entertainment': 240, 'Other': 747}",30
7797.0,37866.0,617.0,0.0,2.0,19.0,1,"Shopping,Food,Travel",2.0,0,0,"{'Food': 539, 'Shopping': 77, 'Travel': 223, 'Bills': 437, 'Groceries': 70, 'Entertainment': 503, 'Other': 110}",30
3323.0,28869.0,1646.0,0.0,3.0,14.0,0,"Travel,Groceries,Entertainment",2.0,0,0,"{'Food': 748, 'Shopping': 605, 'Travel': 964, 'Bills': 186, 'Groceries': 1438, 'Entertainment': 1608, 'Other': 1563}",17
-4133.0,34986.0,774.0,0.0,1.0,17.0,1,"Other,Groceries,Bills",2.0,0,0,"{'Food': 632, 'Shopping': 123, 'Travel': 121, 'Bills': 233, 'Groceries': 397, 'Entertainment': 90, 'Other': 513}",30
16885.0,35605.0,1073.0,0.0,2.0,11.0,0,"Groceries,Bills,Food",,0,0,"{'Food': 958, 'Shopping': 566, 'Travel': 272, 'Bills': 479, 'Groceries': 70, 'Entertainment': 370, 'Other': 319}",30
15471.0,19061.0,1914.0,0.0,1.0,19.0,1,"Other,Travel,Shopping",4.0,0,1,"{'Food': 246, 'Shopping': 539, 'Travel': 563, 'Bills': 907, 'Groceries': 822, 'Entertainment': 646, 'Other': 76}",15
13215.0,41440.0,124.0,0.0,0.0,19.0,0,"Shopping,Travel,Entertainment",1.0,0,0,"{'Food': 63, 'Shopping': 113, 'Travel': 109, 'Bills': 31, 'Groceries': 19, 'Entertainment': 37, 'Other': 36}",30
514.0,39610.0,1760.0,0.0,2.0,29.0,0,"Other,Travel,Entertainment",5.0,0,0,"{'Food': 1619, 'Shopping': 1072, 'Travel': 573, 'Bills': 591, 'Groceries': 1004, 'Entertainment': 1, 'Other': 932}",21
4250.0,10379.0,1778.0,363.0,1.0,21.0,0,"Shopping,Food,Travel",1.0,0,0,"{'Food': 1683, 'Shopping': 1157, 'Travel': 928, 'Bills': 774, 'Groceries': 313, 'Entertainment': 623, 'Other': 937}",6
18430.0,,993.0,0.0,3.0,21.0,0,"Travel,Groceries,Bills",1.0,0,0,"{'Food': 780, 'Shopping': 586, 'Travel': 421, 'Bills': 599, 'Groceries': 538, 'Entertainment': 464, 'Other': 750}",30
16754.0,22481.0,1884.0,0.0,1.0,20.0,0,"Bills,Other,Groceries",2.0,0,1,"{'Food': 1047, 'Shopping': 347, 'Travel': 979, 'Bills': 326, 'Groceries': 145, 'Entertainment': 61, 'Other': 1614}",19
14846.0,17784.0,825.0,316.0,0.0,20.0,0,"Other,Food,Entertainment",1.0,1,1,"{'Food': 563, 'Shopping': 225, 'Travel': 562, 'Bills': 571, 'Groceries': 592, 'Entertainment': 503, 'Other': 339}",30
5627.0,33979.0,1285.0,218.0,0.0,20.0,0,"Other,Bills,Groceries",4.0,0,0,"{'Food': 1199, 'Shopping': 1271, 'Travel': 289, 'Bills': 420, 'Groceries': 1003, 'Entertainment': 479, 'Other': 1267}",28
3751.0,5298.0,275.0,0.0,2.0,13.0,0,"Shopping,Food,Travel",1.0,0,0,"{'Food': 228, 'Shopping': 81, 'Travel': 179, 'Bills': 20, 'Groceries': 202, 'Entertainment': 79, 'Other': 68}",30
4173.0,43403.0,759.0,499.0,3.0,25.0,0,"Bills,Other,Shopping",0.0,0,1,"{'Food': 671, 'Shopping': 210, 'Travel': 389, 'Bills': 439, 'Groceries': 713, 'Entertainment': 508, 'Other': 707}",30
2649.0,28169.0,463.0,0.0,0.0,17.0,0,"Travel,Other,Food",0.0,0,1,"{'Food': 86, 'Shopping': 235, 'Travel': 300, 'Bills': 86, 'Groceries': 154, 'Entertainment': 424, 'Other': 289}",30
19170.0,20342.0,342.0,0.0,,16.0,1,"Bills,Food,Groceries",5.0,0,1,"{'Food': 112, 'Shopping': 252, 'Travel': 194, 'Bills': 8, 'Groceries': 58, 'Entertainment': 148, 'Other': 293}",30
9516.0,22309.0,1142.0,0.0,4.0,17.0,0,"Other,Travel,Groceries",1.0,0,0,"{'Food': 379, 'Shopping': 547, 'Travel': 891, 'Bills': 803, 'Groceries': 891, 'Entertainment': 663, 'Other': 886}",25
12140.0,45377.0,603.0,483.0,4.0,18.0,0,"Food,Other,Travel",1.0,0,1,"{'Food': 340, 'Shopping': 253, 'Travel': 322, 'Bills': 534, 'Groceries': 195, 'Entertainment': 416, 'Other': 285}",30
6013.0,21334.0,597.0,0.0,3.0,22.0,0,"Shopping,Other,Food",3.0,1,1,"{'Food': 183, 'Shopping': 1, 'Travel': 460, 'Bills': 386, 'Groceries': 96, 'Entertainment': 109, 'Other': 125}",30
3386.0,9079.0,224.0,63.0,1.0,18.0,0,"Shopping,Bills,Groceries",2.0,0,0,"{'Food': 134, 'Shopping': 201, 'Travel': 133, 'Bills': 222, 'Groceries': 198, 'Entertainment': 57, 'Other': 209}",30
8905.0,17793.0,1281.0,0.0,1.0,29.0,0,"Bills,Food,Entertainment",2.0,0,1,"{'Food': 275, 'Shopping': 742, 'Travel': 433, 'Bills': 235, 'Groceries': 1184, 'Entertainment': 1153, 'Other': 285}",19
13449.0,15516.0,604.0,0.0,2.0,23.0,0,"Shopping,Travel,Bills",3.0,0,0,"{'Food': 361, 'Shopping': 581, 'Travel': 476, 'Bills': 479, 'Groceries': 362, 'Entertainment': 81, 'Other': 138}",30
9374.0,10117.0,1201.0,0.0,1.0,12.0,0,"Entertainment,Food,Shopping",3.0,1,0,"{'Food': 1036, 'Shopping': 671, 'Travel': 992, 'Bills': 1018, 'Groceries': 861, 'Entertainment': 612, 'Other': 372}",13
1023.0,15044.0,1767.0,0.0,3.0,22.0,0,"Entertainment,Groceries,Other",3.0,0,0,"{'Food': 1199, 'Shopping': 1197, 'Travel': 604, 'Bills': 1110, 'Groceries': 1604, 'Entertainment': 920, 'Other': 877}",6
18132.0,23142.0,322.0,417.0,2.0,19.0,1,"Entertainment,Shopping,Food",1.0,1,1,"{'Food': 232, 'Shopping': 284, 'Travel': 161, 'Bills': 8, 'Groceries': 236, 'Entertainment': 102, 'Other': 20}",30
12901.0,10928.0,1636.0,460.0,1.0,19.0,1,"Bills,Travel,Other",5.0,0,1,"{'Food': 531, 'Shopping': 964, 'Travel': 1463, 'Bills': 973, 'Groceries': 323, 'Entertainment': 199, 'Other': 403}",12
8075.0,32629.0,1320.0,0.0,0.0,10.0,0,"Entertainment,Food,Shopping",4.0,0,0,"{'Food': 413, 'Shopping': 796, 'Travel': 143, 'Bills': 492, 'Groceries': 653, 'Entertainment': 676, 'Other': 921}",29
14422.0,35855.0,1843.0,300.0,0.0,22.0,0,"Groceries,Other,Bills",2.0,0,1,"{'Food': 1725, 'Shopping': 976, 'Travel': 37, 'Bills': 542, 'Groceries': 115, 'Entertainment': 490, 'Other': 1772}",25
14928.0,32037.0,,0.0,4.0,24.0,1,"Other,Groceries,Shopping",,0,1,"{'Food': 1830, 'Shopping': 1110, 'Travel': 1432, 'Bills': 223, 'Groceries': 1703, 'Entertainment': 1311, 'Other': 1300}",19
7711.0,16789.0,1940.0,0.0,4.0,16.0,1,"Entertainment,Travel,Bills",3.0,0,1,"{'Food': 1523, 'Shopping': 1167, 'Travel': 983, 'Bills': 1304, 'Groceries': 1287, 'Entertainment': 1907, 'Other': 155}",9
8182.0,33866.0,180.0,242.0,1.0,19.0,1,"Other,Shopping,Entertainment",3.0,0,0,"{'Food': 155, 'Shopping': 7, 'Travel': 38, 'Bills': 114, 'Groceries': 0, 'Entertainment': 113, 'Other': 160}",30
6953.0,49317.0,1500.0,0.0,1.0,19.0,1,"Bills,Entertainment,Groceries",1.0,1,1,"{'Food': 643, 'Shopping': 391, 'Travel': 990, 'Bills': 789, 'Groceries': 903, 'Entertainment': 844, 'Other': 853}",30
14330.0,3372.0,595.0,0.0,1.0,17.0,0,"Entertainment,Travel,Shopping",4.0,0,0,"{'Food': 560, 'Shopping': 537, 'Travel': 232, 'Bills': 340, 'Groceries': 460, 'Entertainment': 425, 'Other': 302}",27
16142.0,10429.0,436.0,121.0,4.0,21.0,0,"Entertainment,Other,Groceries",3.0,0,1,"{'Food': 11, 'Shopping': 208, 'Travel': 210, 'Bills': 338, 'Groceries': 434, 'Entertainment': 229, 'Other': 301}",30
19954.0,,166.0,0.0,6.0,21.0,0,"Groceries,Bills,Other",2.0,0,0,"{'Food': 83, 'Shopping': 41, 'Travel': 59, 'Bills': 51, 'Groceries': 135, 'Entertainment': 16, 'Other': 20}",30
16234.0,20141.0,755.0,0.0,0.0,15.0,0,"Groceries,Travel,Shopping",2.0,0,0,"{'Food': 123, 'Shopping': 301, 'Travel': 594, 'Bills': 385, 'Groceries': 231, 'Entertainment': 367, 'Other': 281}",30
533.0,8151.0,224.0,0.0,1.0,37.0,0,"Bills,Other,Shopping",2.0,1,0,"{'Food': 87, 'Shopping': 184, 'Travel': 137, 'Bills': 165, 'Groceries': 23, 'Entertainment': 141, 'Other': 56}",30
4992.0,25295.0,1629.0,0.0,1.0,,0,"Groceries,Food,Entertainment",0.0,0,1,"{'Food': 149, 'Shopping': 1498, 'Travel': 25, 'Bills': 1330, 'Groceries': 260, 'Entertainment': 1622, 'Other': 1269}",16
18356.0,17585.0,1978.0,0.0,1.0,19.0,0,"Bills,Groceries,Travel",3.0,0,0,"{'Food': 1209, 'Shopping': 1912, 'Travel': 1079, 'Bills': 13, 'Groceries': 1021, 'Entertainment': 301, 'Other': 102}",16
14533.0,30110.0,1238.0,259.0,2.0,22.0,0,"Groceries,Entertainment,Travel",3.0,0,0,"{'Food': 1084, 'Shopping': 1022, 'Travel': 840, 'Bills': 442, 'Groceries': 857, 'Entertainment': 535, 'Other': 1029}",30
7053.0,9767.0,754.0,263.0,1.0,20.0,1,"Travel,Bills,Other",4.0,1,0,"{'Food': 173, 'Shopping': 649, 'Travel': 700, 'Bills': 188, 'Groceries': 534, 'Entertainment': 415, 'Other': 383}",18
8881.0,8439.0,392.0,0.0,1.0,21.0,1,"Travel,Other,Food",3.0,0,0,"{'Food': 7, 'Shopping': 64, 'Travel': 61, 'Bills': 230, 'Groceries': 178, 'Entertainment': 154, 'Other': 295}",30
7878.0,7687.0,1917.0,0.0,0.0,25.0,0,"Food,Bills,Entertainment",4.0,0,0,"{'Food': 1494, 'Shopping': 597, 'Travel': 18, 'Bills': 217, 'Groceries': 1638, 'Entertainment': 1615, 'Other': 1627}",6
6191.0,42255.0,660.0,0.0,1.0,27.0,0,"Other,Shopping,Bills",3.0,1,1,"{'Food': 445, 'Shopping': 97, 'Travel': 49, 'Bills': 486, 'Groceries': 219, 'Entertainment': 222, 'Other': 234}",30
7237.0,5731.0,869.0,0.0,2.0,21.0,1,"Entertainment,Travel,Other",3.0,1,0,"{'Food': 274, 'Shopping': 760, 'Travel': 762, 'Bills': 246, 'Groceries': 697, 'Entertainment': 630, 'Other': 701}",11
1737.0,21713.0,598.0,0.0,1.0,25.0,1,"Travel,Bills,Other",1.0,0,1,"{'Food': 390, 'Shopping': 338, 'Travel': 338, 'Bills': 195, 'Groceries': 497, 'Entertainment': 481, 'Other': 192}",30
16804.0,33014.0,1097.0,398.0,3.0,16.0,0,"Food,Entertainment,Bills",0.0,0,0,"{'Food': 1041, 'Shopping': 52, 'Travel': 481, 'Bills': 955, 'Groceries': 108, 'Entertainment': 980, 'Other': 581}",30
10735.0,4282.0,1790.0,0.0,3.0,18.0,0,"Other,Entertainment,Travel",3.0,0,0,"{'Food': 1365, 'Shopping': 155, 'Travel': 1759, 'Bills': 1514, 'Groceries': 631, 'Entertainment': 1654, 'Other': 1355}",6
10396.0,46257.0,532.0,0.0,0.0,21.0,0,"Groceries,Entertainment,Other",2.0,1,1,"{'Food': 275, 'Shopping': 358, 'Travel': 471, 'Bills': 221, 'Groceries': 269, 'Entertainment': 62, 'Other': 496}",30
10451.0,18064.0,1779.0,0.0,3.0,11.0,1,"Groceries,Other,Travel",2.0,0,0,"{'Food': 51, 'Shopping': 1777, 'Travel': 1437, 'Bills': 248, 'Groceries': 387, 'Entertainment': 73, 'Other': 1287}",13
6619.0,6900.0,1400.0,300.0,2.0,14.0,1,"Entertainment,Other,Groceries",4.0,0,0,"{'Food': 495, 'Shopping': 16, 'Travel': 1099, 'Bills': 275, 'Groceries': 1378, 'Entertainment': 363, 'Other': 246}",7
4064.0,30734.0,1221.0,0.0,0.0,25.0,0,"Bills,Groceries,Entertainment",2.0,0,0,"{'Food': 197, 'Shopping': 14, 'Travel': 684, 'Bills': 401, 'Groceries': 26, 'Entertainment': 715, 'Other': 967}",27
16447.0,25253.0,1024.0,0.0,5.0,21.0,0,"Travel,Groceries,Other",1.0,0,0,"{'Food': 507, 'Shopping': 597, 'Travel': 740, 'Bills': 76, 'Groceries': 444, 'Entertainment': 309, 'Other': 27}",30
8288.0,17365.0,1639.0,0.0,5.0,29.0,0,"Other,Shopping,Bills",1.0,1,0,"{'Food': 273, 'Shopping': 1428, 'Travel': 1081, 'Bills': 549, 'Groceries': 766, 'Entertainment': 1535, 'Other': 958}",13
7838.0,49069.0,187.0,0.0,1.0,20.0,0,"Entertainment,Groceries,Food",5.0,0,0,"{'Food': 8, 'Shopping': 31, 'Travel': 14, 'Bills': 27, 'Groceries': 147, 'Entertainment': 139, 'Other': 7}",30
13121.0,15048.0,1359.0,0.0,1.0,20.0,1,"Groceries,Travel,Shopping",4.0,0,0,"{'Food': 488, 'Shopping': 916, 'Travel': 216, 'Bills': 115, 'Groceries': 341, 'Entertainment': 1231, 'Other': 618}",17
13111.0,20397.0,1587.0,0.0,0.0,19.0,0,"Entertainment,Food,Bills",3.0,0,0,"{'Food': 292, 'Shopping': 953, 'Travel': 425, 'Bills': 1116, 'Groceries': 1200, 'Entertainment': 331, 'Other': 572}",19
18456.0,46246.0,1982.0,0.0,3.0,21.0,1,"Entertainment,Shopping,Food",1.0,0,0,"{'Food': 185, 'Shopping': 542, 'Travel': 43, 'Bills': 1665, 'Groceries': 1674, 'Entertainment': 1258, 'Other': 1437}",28
15747.0,28545.0,1629.0,0.0,1.0,25.0,0,"Entertainment,Other,Food",3.0,0,0,"{'Food': 454, 'Shopping': 1625, 'Travel': 1390, 'Bills': 21, 'Groceries': 1215, 'Entertainment': 1063, 'Other': 808}",25
19291.0,25350.0,705.0,194.0,0.0,16.0,0,"Other,Bills,Entertainment",1.0,0,0,"{'Food': 473, 'Shopping': 342, 'Travel': 319, 'Bills': 655, 'Groceries': 652, 'Entertainment': 45, 'Other': 260}",30
11430.0,27396.0,1357.0,0.0,0.0,21.0,0,"Food,Entertainment,Shopping",2.0,0,1,"{'Food': 1050, 'Shopping': 1275, 'Travel': 884, 'Bills': 1249, 'Groceries': 1346, 'Entertainment': 761, 'Other': 984}",25
4585.0,48839.0,820.0,0.0,0.0,18.0,1,"Food,Entertainment,Other",1.0,0,1,"{'Food': 21, 'Shopping': 250, 'Travel': 422, 'Bills': 298, 'Groceries': 657, 'Entertainment': 702, 'Other': 79}",30
11275.0,14132.0,420.0,384.0,2.0,18.0,0,"Groceries,Shopping,Bills",1.0,0,0,"{'Food': 6, 'Shopping': 105, 'Travel': 309, 'Bills': 78, 'Groceries': 257, 'Entertainment': 242, 'Other': 215}",30
18739.0,2422.0,917.0,0.0,2.0,20.0,0,"Shopping,Other,Entertainment",5.0,0,1,"{'Food': 428, 'Shopping': 633, 'Travel': 195, 'Bills': 42, 'Groceries': 581, 'Entertainment': 801, 'Other': 700}",21
17320.0,1772.0,1755.0,0.0,3.0,27.0,0,"Groceries,Travel,Entertainment",0.0,0,1,"{'Food': 337, 'Shopping': 1401, 'Travel': 434, 'Bills': 1293, 'Groceries': 1510, 'Entertainment': 1435, 'Other': 245}",8
15366.0,44497.0,718.0,235.0,2.0,18.0,0,"Shopping,Bills,Groceries",3.0,0,0,"{'Food': 692, 'Shopping': 349, 'Travel': 5, 'Bills': 510, 'Groceries': 294, 'Entertainment': 120, 'Other': 265}",30
7424.0,21009.0,1381.0,0.0,4.0,18.0,1,"Travel,Shopping,Groceries",1.0,0,1,"{'Food': 476, 'Shopping': 193, 'Travel': 1301, 'Bills': 288, 'Groceries': 1379, 'Entertainment': 24, 'Other': 214}",17
12502.0,47033.0,1577.0,0.0,2.0,23.0,0,"Other,Food,Shopping",5.0,1,0,"{'Food': 180, 'Shopping': 428, 'Travel': 773, 'Bills': 224, 'Groceries': 833, 'Entertainment': 906, 'Other': 1397}",30
5466.0,36949.0,1952.0,0.0,4.0,18.0,1,"Other,Shopping,Bills",1.0,0,0,"{'Food': 758, 'Shopping': 357, 'Travel': 1162, 'Bills': 564, 'Groceries': 1415, 'Entertainment': 936, 'Other': 960}",18
14466.0,19888.0,1341.0,491.0,1.0,26.0,0,"Shopping,Bills,Other",1.0,0,0,"{'Food': 130, 'Shopping': 52, 'Travel': 283, 'Bills': 285, 'Groceries': 1039, 'Entertainment': 661, 'Other': 849}",24
7431.0,10240.0,1173.0,0.0,3.0,11.0,0,"Entertainment,Other,Travel",1.0,0,0,"{'Food': 1027, 'Shopping': 710, 'Travel': 195, 'Bills': 420, 'Groceries': 55, 'Entertainment': 667, 'Other': 199}",13
13445.0,39160.0,225.0,0.0,2.0,25.0,1,"Travel,Groceries,Bills",,0,0,"{'Food': 69, 'Shopping': 123, 'Travel': 50, 'Bills': 145, 'Groceries': 41, 'Entertainment': 52, 'Other': 164}",30
2953.0,25788.0,1572.0,0.0,5.0,17.0,0,"Groceries,Entertainment,Food",,0,1,"{'Food': 527, 'Shopping': 465, 'Travel': 1122, 'Bills': 439, 'Groceries': 807, 'Entertainment': 504, 'Other': 435}",16
6759.0,48773.0,1699.0,0.0,3.0,23.0,1,"Shopping,Other,Travel",2.0,0,1,"{'Food': 1265, 'Shopping': 615, 'Travel': 1437, 'Bills': 588, 'Groceries': 713, 'Entertainment': 723, 'Other': 98}",28
