Day_Of_Week,Is_Public_Holiday,Festival_Flag,Darshan_Type,Weather_Condition,Temperature_C,Buses_Arrived_Last_15_Min,Entry_Gate,VIP_Visit_Today,Security_Check_Lag_Minutes,Approx_Head_Count,Is_Weekend,Online_Booking_Peak_Flag,Estimated_Wait_Time_Minutes
Thu,0,0,Free,Cloudy,14.700977120355615,8.0,Q-Complex II,1,4.062153072659613,3209.0,0,0,60.87661432637644
Thu,0,0,VIP,Sunny,32.18249795498838,6.0,Vaikuntam,0,3.9667149011584177,2561.0,0,1,55.74338446005996
Thu,1,0,Senior,Rainy,24.599926181635436,16.0,Q-Complex II,0,5.007900427996452,4943.0,0,0,95.40843858276324
Thu,0,0,₹300,Sunny,28.27043602285642,3.0,Q-Complex II,0,5.646341567225977,3427.0,0,0,52.06124407967128
Sun,0,0,Free,Sunny,28.14181196611652,5.0,Special Entry,0,6.476589864643546,1209.0,1,0,17.963089101468213
Wed,0,0,VIP,Cloudy,35.756770276397866,6.0,Vaikuntam,0,4.197994323687832,4928.0,0,1,76.5854524400798
Sat,0,0,VIP,Cloudy,19.663548242005646,5.0,Special Entry,0,10.449393299522217,3199.0,1,0,47.97192713008417
Sun,0,0,₹300,Sunny,29.199948568016744,8.0,Special Entry,0,9.514298433725145,3078.0,1,0,62.77365734304022
Wed,0,0,VIP,Sunny,33.02161709372399,11.0,Special Entry,0,7.391690494021371,3700.0,0,1,83.75504387277628
Thu,0,0,VIP,Cloudy,27.565628117150222,7.0,Q-Complex II,0,5.4013030932479875,3259.0,0,0,46.25284614416965
Fri,1,0,Senior,Sunny,24.403866258602775,13.0,Special Entry,0,7.019761219659526,4373.0,0,1,102.35479235545642
Mon,0,0,VIP,Cloudy,30.54178411325743,9.0,Special Entry,0,4.765163652973207,3978.0,0,0,61.25089165112405
Thu,0,0,₹300,Sunny,30.749341905869745,7.0,Q-Complex I,0,3.298736716610295,3434.0,0,1,62.63778888520386
Tue,0,0,VIP,Cloudy,27.13305394238304,4.0,Special Entry,0,8.718627582245945,2177.0,0,1,48.00303657687024
Mon,0,0,Senior,Sunny,37.06557622101429,4.0,Q-Complex II,0,8.204236640784966,3267.0,0,1,58.09794139666123
Thu,1,0,₹300,Sunny,30.736101516436758,11.0,Vaikuntam,0,7.90131111066931,3669.0,0,0,84.02974939737027
Wed,0,0,Senior,Cloudy,20.53781959568751,8.0,Vaikuntam,0,9.05730875891178,3987.0,0,0,64.60397110895981
Sun,0,0,Senior,Rainy,24.35429357153599,7.0,Special Entry,0,9.307801468511494,2082.0,1,0,42.56569251103625
Sun,1,0,Free,Cloudy,26.62980319656894,12.0,Q-Complex II,0,7.340927541993142,4143.0,1,0,83.20799717651737
Sat,0,0,VIP,Rainy,30.636296259823588,8.0,Q-Complex I,0,6.327490522637856,2038.0,1,0,40.72908696385654
Thu,0,0,Free,Cloudy,23.20056111128161,15.0,Q-Complex I,0,6.415489569112319,3620.0,0,0,75.38068999837412
Thu,0,0,₹300,Cloudy,27.07148272580618,9.0,Q-Complex I,0,9.329229980620713,2924.0,0,0,58.667279840741294
Mon,0,0,VIP,Cloudy,33.386678895019465,6.0,Vaikuntam,0,6.051309116193054,3354.0,0,0,45.83196719325918
Wed,0,0,VIP,Sunny,26.352864624350545,6.0,Q-Complex II,0,6.433722206512465,3838.0,0,0,65.09075777195395
Fri,0,0,Senior,Sunny,29.505351686943317,6.0,Q-Complex II,0,5.985457178812375,2854.0,0,0,46.68083701318744
Tue,0,0,₹300,Sunny,24.075194786220298,8.0,Special Entry,0,9.989876454906472,3345.0,0,0,61.79009739174749
Fri,0,0,₹300,Sunny,23.05815591832895,5.0,Q-Complex II,0,5.779954045003288,2169.0,0,0,29.313574967698564
Tue,0,0,Senior,Cloudy,30.433768277896768,6.0,Special Entry,0,8.428637871747306,4254.0,0,0,58.67113767274642
Wed,0,0,Free,Cloudy,23.9911319242931,11.0,Special Entry,0,5.49512952529393,3484.0,0,0,67.9122960121996
Wed,1,0,₹300,Sunny,40.12660734615537,12.0,Vaikuntam,0,5.764716646132607,4915.0,0,0,87.96328314211945
,1,0,VIP,Cloudy,28.889159423203417,16.0,Special Entry,0,9.557731626626786,4530.0,0,0,91.23649896633509
Sat,1,0,VIP,,34.60159435358025,11.0,Vaikuntam,0,7.902450638637016,5298.0,1,0,95.46902644543088
Tue,0,0,Senior,Cloudy,25.05878615727219,6.0,Q-Complex I,0,8.442958647514686,2322.0,0,0,49.91105317399802
Tue,1,0,Senior,Sunny,29.73293957625741,7.0,Vaikuntam,0,6.954844117811164,3143.0,0,0,69.94193955350978
,0,0,VIP,Sunny,31.87644240013764,6.0,Special Entry,0,7.1542895717662525,3502.0,1,0,52.97675272794153
Wed,0,0,Free,Sunny,31.91598556983736,7.0,Q-Complex I,0,3.2841970972034256,3522.0,0,0,46.815759814449756
Fri,0,0,Senior,Cloudy,24.381542500024935,8.0,Vaikuntam,0,9.34551369053489,3705.0,0,0,66.00119050326279
Sun,0,0,₹300,Cloudy,22.809961440071078,6.0,Vaikuntam,0,5.484287607988247,4134.0,1,0,50.88019523138715
Tue,0,0,₹300,Cloudy,25.48906437566198,12.0,Q-Complex II,0,6.4239222521558474,3270.0,0,0,58.434294369473854
Sat,0,0,Free,Rainy,30.14289857033213,6.0,Q-Complex I,0,8.639456663382024,3836.0,1,0,60.74830426641231
Wed,0,1,Senior,Sunny,30.784380603977045,19.0,Vaikuntam,0,8.035392839245372,5944.0,0,0,126.8674027718915
Sat,0,0,₹300,Sunny,30.990384636324585,11.0,Vaikuntam,0,5.821456696421388,1379.0,1,1,55.65608030781644
Wed,0,0,Senior,Sunny,26.89452316933643,10.0,Q-Complex II,0,,3062.0,0,0,49.43633067336424
Sun,0,1,VIP,Sunny,22.740170449661058,17.0,Vaikuntam,0,8.628003916561157,3564.0,1,0,81.4907664009997
Sun,0,0,₹300,Sunny,31.690107131692358,8.0,Special Entry,0,8.021725978296635,2327.0,1,0,50.67393506077049
Sun,0,0,VIP,Cloudy,28.85029612252886,,Vaikuntam,0,9.053972526639464,4578.0,1,0,63.90403281464448
Sun,1,0,Free,Sunny,35.80991099061203,7.0,Q-Complex I,0,7.63429396942095,4393.0,1,0,76.41309575541419
Tue,1,0,₹300,Cloudy,30.238308246041868,13.0,Special Entry,0,5.372939301267528,3822.0,0,1,97.82725027986531
Sun,1,0,VIP,Sunny,28.640362808536974,8.0,Special Entry,0,8.688566456194835,3559.0,1,0,67.54343933904059
Mon,1,0,VIP,Sunny,29.82637793663182,17.0,Special Entry,0,4.1011605416451635,4202.0,0,1,105.04382077961469
Wed,0,0,VIP,Sunny,24.91361262946932,7.0,Vaikuntam,0,10.493477875016692,3112.0,0,0,63.556612515234676
Mon,0,0,₹300,Sunny,26.134696668819604,4.0,Vaikuntam,0,6.579666184416197,1098.0,0,1,33.866209484806824
Fri,0,0,₹300,Cloudy,34.78289151124346,5.0,Special Entry,0,10.794577389546223,4682.0,0,0,70.5965627351345
Sat,1,0,VIP,Cloudy,26.181809125026223,9.0,Q-Complex I,0,6.562693445129928,2689.0,1,0,60.050694758465454
Tue,1,0,Free,Rainy,29.9112621987448,7.0,Vaikuntam,0,2.788706116319351,3109.0,0,0,64.72954419455573
Thu,0,0,Free,Sunny,26.957607120284347,7.0,Q-Complex II,0,5.969563212383514,3496.0,0,0,60.13050603634727
Thu,0,1,Senior,Sunny,30.267398115786822,16.0,Special Entry,1,9.286653731640257,5402.0,0,1,128.56518646373297
Fri,0,0,₹300,,29.29189801447067,9.0,Q-Complex I,0,6.877992056289233,2799.0,0,0,47.518191273326316
Sun,0,0,Senior,Cloudy,24.137340785907167,10.0,Vaikuntam,0,10.25833272980189,4197.0,1,0,81.51684444749056
Mon,0,0,VIP,Sunny,25.412263634128163,7.0,Special Entry,0,7.677396737678371,3549.0,0,0,64.50010103407139
Tue,0,0,VIP,Sunny,38.23805967407443,4.0,Vaikuntam,0,4.05152544220918,3051.0,0,1,50.76099567901825
Fri,0,0,VIP,Sunny,31.931146971760654,7.0,Vaikuntam,0,5.4864720459681475,4002.0,0,0,61.46482512404451
Tue,0,1,Free,Rainy,20.919755645151874,15.0,Special Entry,0,10.573911708603418,5418.0,0,0,95.57987156043065
Mon,0,0,₹300,Cloudy,28.28501499964357,4.0,Q-Complex I,0,4.412984749591809,3854.0,0,1,63.973589197534395
Mon,0,0,VIP,Sunny,30.570580837143936,11.0,Q-Complex II,0,8.998838065355823,4639.0,0,0,77.39225216014324
Sun,0,0,₹300,Sunny,27.773014479162043,13.0,Q-Complex II,0,3.614636768978126,1417.0,1,0,44.019311279279975
Fri,0,0,₹300,Cloudy,25.994522913328726,11.0,Q-Complex II,0,4.1638801560621275,2208.0,0,0,48.06884210603095
Wed,0,0,₹300,Cloudy,26.49063169220876,11.0,Q-Complex I,0,8.43456716231755,3298.0,0,0,64.9764582146504
Wed,1,0,₹300,Rainy,30.8121914088237,11.0,Vaikuntam,0,8.550847466178748,4823.0,0,0,91.142424366321
Sun,0,0,₹300,Sunny,30.185091487833606,12.0,Q-Complex I,0,10.61303242132402,3378.0,1,0,73.07966888042841
Tue,0,0,Free,Sunny,28.713015832175756,9.0,Q-Complex II,0,7.665215020648395,2181.0,0,0,45.9604081362769
Fri,0,1,VIP,Sunny,25.25636190452589,16.0,Vaikuntam,0,7.368368367144986,5012.0,0,0,104.72762402447077
Mon,0,1,₹300,Cloudy,27.274203723009933,20.0,Q-Complex I,0,9.787325994937369,6119.0,0,0,119.06766463631054
Sat,0,0,Free,Sunny,26.201209886538766,9.0,Vaikuntam,0,2.3677122740622467,1872.0,1,0,37.0445327113789
Fri,1,0,Free,Sunny,28.14127729203827,8.0,Q-Complex II,0,8.04255981002763,3904.0,0,0,74.78459542191382
Fri,0,0,Free,Cloudy,33.71543083125427,5.0,Vaikuntam,0,4.051735735915789,2914.0,0,1,50.92277331009537
Thu,0,0,Free,Sunny,31.413752517232425,9.0,Special Entry,0,11.084152080287488,3230.0,0,0,58.57069195808632
Sun,0,0,Senior,Sunny,33.65881098133244,2.0,Q-Complex I,0,5.894158325265396,2374.0,1,0,29.83564273786396
Thu,0,0,Senior,Sunny,28.363972967070666,7.0,Q-Complex I,0,3.6710465293335557,2165.0,0,0,33.459877762150356
Wed,0,0,₹300,Sunny,27.435132207832403,7.0,Vaikuntam,0,7.639265351834953,3205.0,0,0,52.485939479183884
Fri,0,0,VIP,Sunny,28.44307775487947,7.0,Vaikuntam,0,5.218220776115883,,0,0,58.50221400407443
Thu,0,0,Senior,Sunny,30.117428999536912,6.0,Q-Complex I,0,5.515503972867595,3445.0,0,0,51.294778091535306
,0,0,₹300,Sunny,30.82042787950985,10.0,Q-Complex II,0,7.365002061198426,3828.0,1,0,58.53012743489006
Thu,0,0,VIP,Cloudy,26.227620504175718,7.0,Special Entry,0,9.363522791322989,2880.0,0,1,54.99776371869943
Thu,0,0,Free,Sunny,29.688232318930563,4.0,Vaikuntam,0,8.602161927576372,2516.0,0,0,34.844849368434545
Sat,0,0,VIP,Sunny,30.971820058077782,9.0,Q-Complex II,0,6.568780842863955,2623.0,1,1,58.653461458356674
Sat,0,0,Senior,Sunny,28.042514370163854,10.0,Q-Complex I,0,9.383798668827145,2948.0,1,0,61.5452532164131
Mon,0,1,Senior,Sunny,37.0533451134229,22.0,Vaikuntam,0,10.796056059923739,4685.0,0,0,116.65421518596654
Sun,1,0,₹300,Sunny,34.139126336056755,17.0,Vaikuntam,0,8.24304369723178,5335.0,1,0,98.8802536682724
Sat,0,0,Free,Sunny,26.45813321675932,11.0,Special Entry,0,7.975810890148373,4484.0,1,0,75.93698461282483
Sun,0,0,Free,Rainy,29.010729261144228,11.0,Vaikuntam,0,4.625069196523123,2720.0,1,1,59.96222545274192
Wed,0,0,Free,Sunny,35.65833388480779,7.0,Q-Complex II,0,6.825487973634108,4747.0,0,0,71.14802401540669
Tue,0,0,Senior,Sunny,33.52059510571145,10.0,Q-Complex I,0,3.2465625386345267,4987.0,0,0,79.37964113673232
Wed,0,0,VIP,Sunny,32.39024645521421,12.0,Vaikuntam,0,7.173395398828793,4538.0,0,0,72.68032054873588
Fri,0,0,₹300,Cloudy,30.203150940467054,8.0,Q-Complex I,0,,2915.0,0,0,60.28390170492469
Fri,1,0,VIP,Sunny,25.532566546876694,13.0,Vaikuntam,0,8.18513454769466,3427.0,0,0,73.40563073333506
Sat,0,0,VIP,Rainy,22.06002749673194,3.0,Vaikuntam,0,7.397360019094814,3942.0,1,0,51.75446687915198
Mon,0,0,₹300,Cloudy,36.67974635232217,5.0,Special Entry,0,4.152634726232154,3224.0,0,0,51.473102334466994
Mon,0,0,₹300,Cloudy,23.395385053788523,9.0,Q-Complex I,0,1.3218426810291461,3154.0,0,0,56.585640738290635
Mon,0,0,₹300,Sunny,30.58262882805243,10.0,Special Entry,0,7.786614100010647,2239.0,0,0,51.76921912400502
Wed,0,1,₹300,Sunny,34.054790863392185,15.0,Vaikuntam,0,12.254748020891112,3769.0,0,0,89.22022512548395
Sun,0,0,Free,Cloudy,23.30692177598428,7.0,Q-Complex II,0,6.7904161662105444,4048.0,1,1,70.14882131182002
Tue,0,0,Free,Cloudy,27.175501970989437,13.0,Vaikuntam,0,8.520643750699715,2894.0,0,0,63.822038577621164
Thu,0,0,Senior,Sunny,35.84863475420133,10.0,Special Entry,0,6.013710288491702,2883.0,0,0,53.24091237586077
Thu,0,0,VIP,Sunny,28.56941461850611,9.0,Q-Complex I,0,6.72537806842224,2774.0,0,0,52.95786980854564
Wed,1,0,Senior,Sunny,34.56521474747902,15.0,Special Entry,0,7.008459717988303,3895.0,0,0,89.48316932914317
Fri,0,1,VIP,Sunny,28.94086930034103,23.0,Special Entry,0,10.487060408372688,3241.0,0,1,115.49523871959127
Fri,0,0,Free,Sunny,28.400692458010255,8.0,Vaikuntam,0,7.168336460371393,1765.0,0,0,40.01518086274392
Tue,0,1,₹300,Cloudy,22.68325946662047,24.0,Vaikuntam,0,9.877623124441957,5222.0,0,0,117.55155631144628
Wed,0,0,Free,Sunny,30.608676751600225,4.0,Special Entry,0,4.784116658170008,2872.0,0,0,46.186637241822446
Tue,0,0,₹300,Sunny,35.38920075017484,10.0,Q-Complex II,1,3.8687039367888074,3088.0,0,0,66.61712755587376
Fri,0,0,VIP,Sunny,24.180525593077537,8.0,Q-Complex I,0,7.147865574061004,2743.0,0,0,50.70168326454002
Thu,0,0,Free,Sunny,32.29783441741007,12.0,Q-Complex I,0,3.39227441487527,2511.0,0,0,55.02469069679035
Sun,0,0,VIP,Sunny,30.66072130136103,8.0,Special Entry,0,10.020221359860821,676.0,1,1,45.73729890629275
Sat,0,0,Senior,Sunny,31.838136921051177,11.0,Special Entry,0,4.816749655681795,1489.0,1,0,38.724662062715204
Mon,0,0,VIP,Sunny,30.47145364439381,8.0,Special Entry,0,5.952537394457156,3927.0,0,0,66.08804519953253
Sun,0,0,VIP,Sunny,31.580322598036975,7.0,Q-Complex I,1,5.684425221408846,3965.0,1,0,66.69858593846061
Tue,0,0,Senior,Sunny,28.01870606517164,9.0,Q-Complex I,0,5.64053354479924,3035.0,0,0,45.26199638050098
Thu,1,0,VIP,Cloudy,33.578501552844706,11.0,Q-Complex II,0,4.909571275358579,3984.0,0,0,74.21324744630387
Wed,0,0,₹300,Sunny,34.748267500408126,12.0,Q-Complex I,0,5.821819554937198,3688.0,0,1,67.68237392489372
Fri,0,0,₹300,Rainy,23.384406446697696,6.0,Vaikuntam,0,7.054626759702877,3323.0,0,0,55.86399048315767
Wed,0,0,₹300,Sunny,29.359495019260976,8.0,Q-Complex II,0,7.568951258928944,3316.0,0,0,47.687169096841885
Wed,0,0,₹300,Sunny,,6.0,Q-Complex II,0,11.08413930585576,2514.0,0,0,46.20232934240565
Sun,0,1,Free,Sunny,35.48881427079086,21.0,Special Entry,0,10.739546874230111,5671.0,1,0,112.66195917502044
Thu,1,0,Senior,Cloudy,29.28350604473831,15.0,Vaikuntam,0,6.670878060754652,3899.0,0,0,87.89528858017923
Sun,0,0,VIP,Sunny,29.508237918279455,7.0,Q-Complex I,1,10.696701258534853,2719.0,1,0,55.79496245827945
,0,0,Senior,Cloudy,24.034838473438715,7.0,Vaikuntam,0,8.841196485423632,3181.0,0,1,61.843407753770514
Fri,0,0,Free,Sunny,32.24343276317924,7.0,Q-Complex I,0,3.8426495961940215,2297.0,0,0,41.312084368240086
Wed,0,0,Senior,Sunny,29.03304860483709,4.0,Q-Complex I,0,6.0289319227210045,2569.0,0,0,44.68358076919864
Wed,0,0,VIP,Sunny,35.754387292348035,8.0,Q-Complex I,0,10.698724282772762,3258.0,0,0,65.69780858204057
Fri,0,0,Senior,Sunny,33.55087798872766,6.0,Q-Complex I,0,7.899800458818786,2572.0,0,0,42.350400890558284
Thu,1,0,₹300,Sunny,32.68279852407392,13.0,Special Entry,0,5.844158446334578,3010.0,0,0,73.3217084347335
Fri,0,0,₹300,Rainy,22.779312993028494,9.0,Special Entry,0,9.153696289315361,3234.0,0,1,65.77982206667183
Mon,0,1,VIP,Rainy,28.631052704601494,20.0,Q-Complex I,0,9.86093542751546,4541.0,0,0,103.8884866495817
Fri,0,0,₹300,Sunny,29.33027847204227,4.0,Special Entry,0,7.688107843126933,2609.0,0,0,47.14977286697816
Thu,0,0,₹300,Sunny,,7.0,Vaikuntam,0,9.93414327008663,3593.0,0,0,56.67620555970681
Thu,0,1,Senior,Cloudy,34.094101248916154,17.0,Q-Complex I,0,7.267104746211873,5296.0,0,0,107.14867557838843
Sun,0,0,VIP,Sunny,31.931485230961005,6.0,Q-Complex I,0,8.441544169676433,3559.0,1,0,49.94824810704218
Fri,0,0,Senior,Sunny,34.16743724155227,11.0,Q-Complex II,0,5.858719139599774,2772.0,0,1,63.08489320363161
,0,0,Free,Sunny,26.292151548920128,5.0,Q-Complex II,0,10.641087815883632,3580.0,0,0,57.12444717169804
Wed,0,0,VIP,Rainy,30.08606157112746,7.0,Special Entry,0,8.837829709316658,4099.0,0,0,62.25232802922323
Tue,1,0,Free,Sunny,37.54026557811008,12.0,Special Entry,0,9.623386898545322,3413.0,0,0,72.404370108166
Sat,0,0,VIP,Cloudy,33.76778002320756,2.0,Q-Complex I,0,5.975251518646613,3916.0,1,0,34.94771931165972
Sat,0,0,Senior,Sunny,37.669529371754464,8.0,Q-Complex I,0,6.177057651724079,2521.0,1,0,57.12827927739796
Wed,0,0,VIP,Sunny,22.930644807510355,11.0,Q-Complex II,1,1.3353481500317184,4772.0,0,0,88.8390273442114
Wed,0,0,Senior,Sunny,31.984334461265636,9.0,Q-Complex II,1,5.395439945720913,2012.0,0,0,63.303213540830335
Tue,0,1,Free,Sunny,32.921042005623704,14.0,,0,7.889784649039101,5826.0,0,1,121.96928537353675
Fri,0,0,Free,Cloudy,33.88413876326842,6.0,Q-Complex II,0,5.601009559664714,2933.0,0,0,48.14646819796821
Fri,0,0,Senior,Sunny,29.82360610477747,6.0,Q-Complex II,0,7.5416730316679095,2681.0,0,1,62.56823415589376
Sun,0,0,₹300,Cloudy,31.82107694882882,10.0,Q-Complex I,0,6.922514210020914,4910.0,1,0,81.94379743600177
Thu,0,1,VIP,Cloudy,28.150505295380075,26.0,Q-Complex II,0,9.45299803640007,5020.0,0,0,120.1351764100705
Thu,0,0,VIP,Cloudy,28.139467531116583,9.0,Special Entry,0,10.993700437377703,1907.0,0,1,61.571174347001275
Tue,0,1,₹300,Sunny,18.601317908866918,21.0,Special Entry,0,10.257305895908434,4305.0,0,0,105.79637236137496
Sun,1,0,₹300,Sunny,33.33873312767169,8.0,Special Entry,0,6.259548816267291,2802.0,1,0,64.68424669960092
Thu,0,0,VIP,Cloudy,31.124695426442763,8.0,Special Entry,0,5.067231861463599,4088.0,0,1,72.07999863046093
Tue,0,1,₹300,Cloudy,18.718737607078307,23.0,Q-Complex II,0,11.565259652633037,5966.0,0,1,137.05643574564476
Sun,0,0,VIP,Sunny,42.02087097487961,7.0,Special Entry,0,6.388778771692393,1486.0,1,0,33.32035545143974
Sun,0,0,VIP,Sunny,22.7985701708632,9.0,Q-Complex I,0,8.478360989403136,2459.0,1,0,56.8448630470116
Sat,0,0,Free,Sunny,32.22938246683188,7.0,Q-Complex II,0,6.504495163520581,3544.0,1,0,54.95024644593232
Wed,0,0,Senior,Rainy,29.475090002363086,2.0,Q-Complex II,1,4.627327145780291,3470.0,0,0,61.42602106929464
Sun,0,0,Senior,Sunny,27.661118762200775,4.0,Q-Complex II,0,4.1016989537742266,3149.0,1,1,56.537289847637496
Sun,0,0,Senior,Cloudy,25.752631602593205,7.0,Q-Complex I,0,7.958721906858845,2458.0,1,1,58.61647561422999
Thu,0,0,Free,Sunny,28.25194360120201,6.0,Vaikuntam,0,4.298888071314034,5461.0,0,0,77.7094675722156
Tue,0,0,Senior,Rainy,29.47465216942286,5.0,,0,3.6333106108543354,3795.0,0,0,58.45288253691159
Tue,1,0,Free,Sunny,29.1324375322368,17.0,Q-Complex I,0,5.747417155624762,3382.0,0,1,99.61502048450461
Sun,0,0,VIP,Cloudy,23.94788195350865,6.0,Q-Complex II,0,3.6255525001285975,1898.0,1,0,27.352803633885074
Mon,0,0,VIP,Rainy,24.013873058072125,9.0,Special Entry,0,4.693015148030432,3336.0,0,0,61.061282664915936
Sat,1,0,₹300,Cloudy,34.654931328573895,16.0,Special Entry,0,7.610486253062706,4522.0,1,0,97.24105511344024
Thu,0,0,Free,Rainy,30.386188472921013,11.0,Q-Complex I,0,2.617492297669438,1885.0,0,1,59.88438812290269
Wed,0,0,₹300,Cloudy,34.99254827648334,11.0,Special Entry,1,9.080123639805151,2092.0,0,0,66.24145484770261
Mon,1,0,VIP,,28.377249122154225,15.0,Q-Complex I,0,6.528577510286663,3418.0,0,0,64.5613334549663
Mon,0,0,₹300,Sunny,25.111851707892832,11.0,Special Entry,0,4.25233035020268,5411.0,0,0,83.49530435018215
Mon,0,0,Free,Cloudy,27.540791004963744,5.0,Special Entry,0,8.13354345236836,2434.0,0,0,45.08105608021762
Fri,0,0,Free,Cloudy,30.93131632728698,8.0,Q-Complex II,0,4.45153576184641,3061.0,0,1,58.50271797213489
Sat,1,0,₹300,Sunny,33.666824243434434,15.0,Q-Complex I,0,6.874768362774155,3851.0,1,0,75.38779455180259
Fri,0,0,VIP,Sunny,31.0559272638773,12.0,Special Entry,0,4.47590195356733,2794.0,0,0,48.3488226903049
Tue,0,0,Free,Sunny,32.996383264551,9.0,Vaikuntam,0,3.615458336713343,2822.0,0,1,61.264893172997304
Mon,0,0,Free,Sunny,26.13367678345716,7.0,Special Entry,0,4.756939705149945,3114.0,0,0,51.03049813685278
Mon,1,0,Senior,Rainy,21.284306034806697,10.0,Vaikuntam,0,6.56066109529808,5234.0,0,0,87.32760414597288
Sat,0,0,Free,Sunny,31.33786714555979,3.0,Q-Complex I,0,4.861491012489839,3393.0,1,0,44.99711635569923
Wed,0,0,₹300,Cloudy,20.716958888791936,6.0,Q-Complex I,0,5.5884530338092695,2386.0,0,1,51.78881438005238
Sun,0,0,VIP,Sunny,32.93329930901121,10.0,Vaikuntam,0,9.122388552553165,3516.0,1,0,64.22032245492518
Fri,0,0,VIP,Cloudy,21.670288103905442,5.0,Q-Complex II,0,8.633674022861962,2479.0,0,0,46.475542521488386
Sun,0,0,Senior,Rainy,26.59839183007515,11.0,Special Entry,0,7.195654349415845,3505.0,1,0,61.13191654940631
Sat,0,1,₹300,Cloudy,32.13552421969683,19.0,Q-Complex I,0,9.185079785416796,5638.0,1,1,117.68172064006649
Sat,0,0,Senior,Sunny,33.07240680811991,7.0,Q-Complex II,0,5.941597980376974,5040.0,1,0,73.59270994741169
Mon,0,0,₹300,Cloudy,25.98572152436913,7.0,Vaikuntam,0,6.698771970740134,1351.0,0,0,39.66360534333723
Wed,0,0,Senior,Rainy,26.87463722702919,11.0,Special Entry,0,6.10735896953131,2817.0,0,0,63.47149086680243
Wed,0,0,Free,Cloudy,24.614262794164084,9.0,Q-Complex II,0,8.851344419005443,3579.0,0,0,62.947126718684004
Wed,1,0,VIP,Cloudy,29.16385892054977,9.0,Q-Complex I,0,5.985982681459888,3540.0,0,0,69.060173656583
Sun,0,0,VIP,Sunny,29.284608297575705,12.0,Vaikuntam,0,7.831673672572121,3600.0,1,0,71.10382880810023
Thu,1,0,Senior,Cloudy,31.50940202695879,18.0,Special Entry,0,6.606438102246034,3227.0,0,0,80.18356973576292
Wed,0,0,₹300,Sunny,27.737989192519116,10.0,Special Entry,0,6.198252087490052,2515.0,0,0,55.01825401155784
Wed,0,0,VIP,Cloudy,22.656550383325545,7.0,Special Entry,0,8.448273118628995,3487.0,0,0,46.9201067073938
Mon,0,0,Senior,Cloudy,32.10757847303166,13.0,Q-Complex II,0,8.199155082490712,3611.0,0,1,75.40680740788123
Fri,1,0,VIP,Sunny,30.483863539480865,10.0,Q-Complex I,0,5.296675651331213,5525.0,0,0,81.36621808865593
Wed,0,0,VIP,Sunny,24.959835152058993,5.0,Special Entry,0,6.558923541686926,3140.0,0,1,53.13254184368913
Tue,0,1,Senior,Sunny,28.92897021111112,15.0,Q-Complex I,0,10.435604679497452,5980.0,0,0,109.31855474303723
Sat,1,0,VIP,Cloudy,24.91303674161287,9.0,Special Entry,0,6.004076306364316,4348.0,1,0,73.95672616012496
Wed,0,0,Free,Sunny,26.78465801854262,8.0,Special Entry,0,7.855628790305806,3491.0,0,1,70.64290807844208
Wed,0,0,₹300,Rainy,31.099909528083273,7.0,Q-Complex II,0,7.395498271076138,2847.0,0,0,42.37826492804739
Sun,0,0,Senior,Sunny,23.644893128084018,3.0,,0,5.3705636375317365,2123.0,1,0,32.26120672903433
Tue,1,0,VIP,Sunny,30.37185323762948,23.0,Q-Complex I,0,10.706821595799656,3530.0,0,0,96.90796095453027
Fri,0,1,₹300,Cloudy,28.09919453851443,13.0,Vaikuntam,0,8.231421994023364,3935.0,0,0,72.69158333304992
Wed,0,0,Senior,Cloudy,32.368411844077336,8.0,Q-Complex II,0,4.0470727167563965,3244.0,0,1,56.218048581256355
Fri,0,0,VIP,Sunny,24.87385873902543,8.0,Vaikuntam,0,9.300534791796592,2543.0,0,0,44.83499371998235
Tue,0,0,Free,Sunny,30.317013442006772,5.0,Q-Complex II,0,2.1875236979802057,3085.0,0,0,41.31178929229007
Thu,0,0,Senior,Rainy,27.674291543964618,7.0,Q-Complex I,0,7.719071887035738,1920.0,0,1,59.75991835233466
Wed,0,0,VIP,Cloudy,35.99695878533401,6.0,Q-Complex II,0,9.27995022900102,1416.0,0,0,34.09536925551201
Fri,0,0,VIP,Cloudy,29.17415011987456,7.0,Special Entry,0,7.498835375370083,904.0,0,0,24.086221738913633
Tue,0,0,Free,Sunny,38.8393490189787,11.0,Q-Complex I,0,7.901226098862777,2499.0,0,0,55.61597229989007
Thu,0,0,₹300,Cloudy,30.812570168880015,8.0,Special Entry,0,8.066414635798624,2818.0,0,1,61.53762686566093
Mon,0,0,VIP,Cloudy,26.991696136360105,7.0,Q-Complex I,0,8.344069891310884,2403.0,0,0,43.06636267873442
Fri,0,0,VIP,Cloudy,28.076823872014767,11.0,Q-Complex II,1,4.220740658288909,2155.0,0,0,61.00231186045388
Sat,0,0,₹300,Cloudy,22.656973349973274,11.0,,0,11.27125220234646,2949.0,1,1,65.50661274679034
Mon,0,1,₹300,Cloudy,20.642393663253085,12.0,Q-Complex II,0,3.7589119541124063,5025.0,0,0,91.45928033579547
